Id,SalePrice
2894,172150.523106219
2895,211712.377293396
2896,172578.977634104
2897,144651.676486313
2898,172150.523106219
2899,204711.0931015
2900,172150.523106219
2901,156769.68095363
2902,149020.27133542
2903,282966.979664248
2904,196071.59153952
2905,172150.523106219
2906,172150.523106219
2907,127260.415780794
2908,187705.414500487
2909,186441.735660737
2910,189336.402267277
2911,172830.887484175
2912,158383.226273129
2913,199617.869176399
2914,196989.709487154
2915,162192.672959159
2916,198866.33534531
2917,159289.771515081
2918,124764.40479368
2919,170594.434434436
2920,189343.370483662
2921,245015.963506419
2922,219781.466643685
2923,206212.046308859
2924,182580.437691015
2925,172150.523106219
2926,172150.523106219
2927,137503.841831142
2928,201495.891014517
2929,145962.980975061
2930,178722.139989849
2931,166314.598972782
2932,222146.878880455
2933,167638.218969116
2934,210303.026518075
2935,135468.405179314
2936,226998.204146812
2937,197624.120065474
2938,172150.523106219
2939,175958.324721617
2940,172150.523106219
2941,164454.90427256
2942,174378.421527022
2943,170294.666549424
2944,191411.061530329
2945,240423.612203985
2946,180752.386454911
2947,172150.523106219
2948,172150.523106219
2949,155938.994993369
2950,140615.125639012
2951,124884.089622329
2952,172150.523106219
2953,203196.688130886
2954,193411.646885203
2955,199575.990321074
2956,246308.601716654
2957,172150.523106219
2958,250876.419037223
2959,172150.523106219
2960,122388.260142905
2961,184542.714383294
2962,148727.291949531
2963,201721.204281527
2964,172150.523106219
2965,119588.714323033
2966,172994.142438707
2967,172150.523106219
2968,145932.694490231
2969,233776.544513422
2970,133956.924361638
2971,177487.339425884
2972,212458.848438852
2973,181562.801234278
2974,166954.063942859
2975,192875.982339036
2976,202779.487816126
2977,177611.377194368
2978,164674.247469651
2979,236513.892994632
2980,172150.523106219
2981,148901.907752438
2982,138156.06531716
2983,221823.421950948
2984,129588.686717924
2985,103717.611886087
2986,131838.804143337
2987,161048.298566922
2988,127816.806101206
2989,122289.198468283
2990,150008.79171031
2991,172150.523106219
2992,137639.283136635
2993,140960.86091973
2994,172150.523106219
2995,251700.911973181
2996,194313.273633696
2997,172150.523106219
2998,158140.930856608
2999,172150.523106219
3000,123444.693262944
3001,172150.523106219
3002,189395.729335298
3003,159936.913697707
3004,168234.414500562
3005,212601.214554919
3006,192788.753619821
3007,133174.40900013
3008,137807.965421425
3009,182781.735851644
3010,193593.253639273
3011,172150.523106219
3012,106990.077779408
3013,130723.893484507
3014,270306.085423045
3015,111921.236504465
3016,177935.380567988
3017,170188.246314076
3018,168786.569919545
3019,156013.651347007
3020,180619.768120851
3021,141450.653395618
3022,172150.523106219
3023,128342.784134459
3024,152240.644127754
3025,138663.024976695
3026,141009.273866428
3027,111857.750292014
3028,149134.601029989
3029,163726.692436074
3030,172150.523106219
3031,150802.182003465
3032,251289.036606334
3033,257618.621589106
3034,131117.900751459
3035,130893.313505009
3036,172150.523106219
3037,116526.237447593
3038,151925.898476111
3039,138834.003586285
3040,159146.873832856
3041,135811.527220958
3042,192626.693078763
3043,172150.523106219
3044,136748.136247452
3045,181561.311291954
3046,171476.232651475
3047,184503.940816824
3048,171886.851222205
3049,146253.78667064
3050,212936.156833414
3051,197155.313808717
3052,172150.523106219
3053,156315.631215279
3054,187118.822857323
3055,174398.953979273
3056,177294.694431006
3057,212077.096662267
3058,187596.129767177
3059,209156.987287995
3060,181108.558181425
3061,172150.523106219
3062,120691.636761786
3063,181174.739476774
3064,217115.879138609
3065,188902.613207503
3066,153835.966635807
3067,106381.065066543
3068,143110.794478268
3069,224248.117822544
3070,163690.245531976
3071,185706.749005953
3072,187139.034671956
3073,172150.523106219
3074,180369.0307212
3075,169823.167618503
3076,123042.340061564
3077,93771.7841276818
3078,122822.339648525
3079,122111.239106457
3080,126216.938185731
3081,172150.523106219
3082,127848.367983791
3083,173064.775523615
3084,200457.260041346
3085,220161.486284745
3086,223876.805612124
3087,131680.467653543
3088,155331.591884799
3089,192685.402233913
3090,162975.617738892
3091,131818.345824976
3092,78460.3174324748
3093,194687.363391731
3094,179400.509196181
3095,172150.523106219
3096,172150.523106219
3097,143493.788165116
3098,179981.228242282
3099,122387.800052103
3100,140359.69122565
3101,138638.067524718
3102,160441.629161019
3103,136345.971290698
3104,121652.735255701
3105,198588.335790819
3106,177406.826014174
3107,196474.520670104
3108,172150.523106219
3109,122024.742214333
3110,155174.743004461
3111,189656.519296591
3112,216109.142610504
3113,168918.875884163
3114,221664.169666672
3115,198493.8766319
3116,149822.071001034
3117,176474.102056599
3118,182842.836157654
3119,166590.091347406
3120,110018.227282522
3121,172150.523106219
3122,183519.806789413
3123,172150.523106219
3124,197703.007347072
3125,204447.114912385
3126,187349.943478702
3127,153377.480136616
3128,195899.997594291
3129,97049.4179864372
3130,172150.523106219
3131,181226.970510921
3132,181325.698872895
3133,163045.414939859
3134,186256.567358209
3135,149177.096459337
3136,145409.055859848
3137,226920.806683376
3138,174668.240903126
3139,166669.155526109
3140,166082.800013094
3141,157710.762897709
3142,174195.072023569
3143,202105.740079721
3144,201713.029941357
3145,240053.855172257
3146,172150.523106219
3147,134733.618694639
3148,136827.196848955
3149,172150.523106219
3150,216438.85554028
3151,183349.710046616
3152,236022.930684155
3153,200418.127966121
3154,157924.482400371
3155,177203.261738302
3156,166155.560704427
3157,191007.297311578
3158,198364.427265709
3159,163617.388871321
3160,166374.13144895
3161,220624.644623622
3162,154150.074277696
3163,244404.905467484
3164,197934.245456427
3165,161527.910270959
3166,189003.014785935
3167,186151.829237187
3168,168526.306097874
3169,152462.412538639
3170,119041.499800874
3171,172150.523106219
3172,149291.010462123
3173,205466.563562715
3174,225702.250957226
3175,172150.523106219
3176,194809.780817765
3177,263327.373719749
3178,195879.387126523
3179,198576.176180527
3180,172150.523106219
3181,166501.84431538
3182,180391.564840074
3183,165550.216954043
3184,162401.211016669
3185,272792.61804124
3186,189937.97691124
3187,185592.832449804
3188,123153.503164584
3189,172150.523106219
3190,130870.216212577
3191,196028.428350119
3192,142316.528282366
3193,164577.354943691
3194,172150.523106219
3195,181269.805106119
3196,260922.63361358
3197,165339.421664857
3198,138959.683381384
3199,172150.523106219
3200,232656.41108555
3201,135288.014211689
3202,205242.82858141
3203,130549.362887337
3204,181587.579342853
3205,126099.805051226
3206,170562.025561775
3207,150405.401939461
3208,96617.8944237996
3209,180924.641321404
3210,160789.790525316
3211,175893.540563043
3212,201065.321260107
3213,172150.523106219
3214,181533.51969002
3215,172150.523106219
3216,174662.823909877
3217,230747.646952673
3218,200423.135287807
3219,127197.999190586
3220,91558.3753487081
3221,138467.758953904
3222,183508.280995673
3223,193793.708454849
3224,147049.920737856
3225,170444.220174968
3226,138383.6613412
3227,172150.523106219
3228,235207.407877338
3229,172150.523106219
3230,172150.523106219
3231,155862.619713621
3232,197257.796704365
3233,159744.591526072
3234,139521.917444922
3235,203980.404979142
3236,168431.368840079
3237,172150.523106219
3238,188434.024188253
3239,172068.595380501
3240,152421.776191442
3241,185661.126890572
3242,172150.523106219
3243,101893.991688347
3244,121787.214429288
3245,228230.392271358
3246,237441.369686242
3247,208914.336889439
3248,194231.881704477
3249,180108.11061793
3250,182647.434824188
3251,248062.397835579
3252,172150.523106219
3253,108642.4612203
3254,153301.853218738
3255,207082.736231254
3256,196103.194424919
3257,247825.703646109
3258,195164.03714881
3259,211510.406374944
3260,179665.783778342
3261,205171.061313831
3262,172150.523106219
3263,131885.097280558
3264,164653.803309076
3265,175552.895513572
3266,182085.263816833
3267,125774.917704941
3268,101422.825586793
3269,172150.523106219
3270,172150.523106219
3271,172150.523106219
3272,125977.883608704
3273,178397.937766971
3274,172150.523106219
3275,218446.181604349
3276,200175.092031672
3277,197314.744689475
3278,172150.523106219
3279,210873.317935559
3280,172150.523106219
3281,172150.523106219
3282,198392.985632145
3283,172150.523106219
3284,180517.198061867
3285,130850.317419802
3286,184268.90439251
3287,172150.523106219
3288,148746.429534157
3289,174014.320867647
3290,172150.523106219
3291,208976.472863809
3292,175039.864470946
3293,142001.836943538
3294,168884.578768888
3295,156907.979698504
3296,129933.898728986
3297,194833.555015646
3298,144629.909599709
3299,168942.582256623
3300,187958.472367115
3301,172150.523106219
3302,172150.523106219
3303,172150.523106219
3304,172150.523106219
3305,149279.682629047
3306,173792.492967073
3307,169380.904750181
3308,195500.912306669
3309,204178.405100454
3310,180683.318918313
3311,172150.523106219
3312,165658.287624523
3313,193082.808577853
3314,168813.107986541
3315,146686.92587571
3316,218791.510009542
3317,172150.523106219
3318,172150.523106219
3319,120029.068412108
3320,216410.702357091
3321,225935.484553843
3322,144223.556071337
3323,111388.826909967
3324,197161.150456528
3325,151352.741152822
3326,205484.135068468
3327,258746.334750334
3328,133619.936796177
3329,217642.621296849
3330,172150.523106219
3331,172150.523106219
3332,185068.656292214
3333,147286.224762707
3334,150470.707383212
3335,195599.293773518
3336,172150.523106219
3337,139558.297789988
3338,185898.736536863
3339,172150.523106219
3340,193476.692202278
3341,224552.81553321
3342,172150.523106219
3343,175708.958960391
3344,168077.321468838
3345,128816.863794179
3346,209960.783692207
3347,146485.449230119
3348,194007.402348705
3349,217197.565081606
3350,141778.146357167
3351,227343.196657599
3352,178483.784032537
3353,85913.2165602539
3354,172150.523106219
3355,161102.576511588
3356,114131.866953752
3357,158771.457057195
3358,172150.523106219
3359,199262.835784117
3360,175931.893784771
3361,172150.523106219
3362,172150.523106219
3363,191475.407586997
3364,241397.557582297
3365,198247.261968721
3366,124980.784941367
3367,183032.867193859
3368,150108.69049498
3369,155480.012427345
3370,190889.072751569
3371,140674.354019622
3372,73112.6715126694
3373,252729.568607745
3374,162010.321167087
3375,94722.1260561908
3376,190734.687343921
3377,172150.523106219
3378,168338.341372601
3379,135902.942260496
3380,193948.400511968
3381,96828.7371555674
3382,172150.523106219
3383,186840.75669365
3384,244186.412426545
3385,141380.2973186
3386,209130.742022417
3387,110198.641533203
3388,172150.523106219
3389,172150.523106219
3390,153510.235028832
3391,186612.668703615
3392,119572.639615591
3393,118044.26138651
3394,187391.967983512
3395,165778.858963271
3396,176974.677506818
3397,133789.290055677
3398,215325.879311207
3399,180063.427124803
3400,117342.597333566
3401,170022.650012392
3402,158196.404038163
3403,160326.366825338
3404,228676.226064312
3405,180068.196846575
3406,175613.205565776
3407,159635.795444088
3408,196829.799971591
3409,260012.213207183
3410,172150.523106219
3411,290876.659462379
3412,172150.523106219
3413,184837.420169523
3414,181225.113007733
3415,157267.247653308
3416,172150.523106219
3417,147151.992933101
3418,153098.073730083
3419,171247.437872149
3420,158412.88606979
3421,172150.523106219
3422,188015.211333419
3423,169493.786233509
3424,207104.94135609
3425,172150.523106219
3426,141288.611230169
3427,186271.290318704
3428,182934.364906464
3429,179818.383149731
3430,198842.312750268
3431,144281.178348311
3432,191595.481217953
3433,140222.62874509
3434,208543.117624117
3435,180389.187561695
3436,172150.523106219
3437,183308.070216379
3438,79932.8031014376
3439,181047.361641349
3440,197414.78794166
3441,130271.747636819
3442,166682.990076082
3443,207112.262474213
3444,116424.298490127
3445,235261.917241432
3446,204740.080508972
3447,238693.126022587
3448,153285.180376139
3449,141671.483854496
3450,190973.446427178
3451,147052.45165283
3452,165260.09185146
3453,172150.523106219
3454,168719.916472864
3455,135836.644206553
3456,210987.749052852
3457,194800.721110941
3458,172150.523106219
3459,172150.523106219
3460,172150.523106219
3461,167286.508291796
3462,139168.151499551
3463,191330.292408981
3464,165388.417985207
3465,132563.389613545
3466,192969.453354121
3467,198604.959110781
3468,172150.523106219
3469,168996.233954954
3470,136932.725370604
3471,113151.730114551
3472,213411.675610068
3473,228543.038215075
3474,172150.523106219
3475,139821.318864442
3476,142812.678833271
3477,138654.588654824
3478,152939.742019466
3479,214145.35973989
3480,124554.033380784
3481,244211.551255261
3482,195655.561531795
3483,166614.550467769
3484,114212.556977242
3485,197712.92774047
3486,172150.523106219
3487,146117.498050041
3488,130361.140381836
3489,168497.452247774
3490,159694.893685513
3491,179572.085435298
3492,182198.222747841
3493,119159.619432112
3494,203146.411469568
3495,180729.690440212
3496,232279.722827179
3497,162352.809886867
3498,209287.946052607
3499,163942.436962653
3500,99958.7876768666
3501,175322.964143632
3502,139525.172390438
3503,136689.031155186
3504,172150.523106219
3505,172150.523106219
3506,177991.243202401
3507,165565.580667602
3508,199591.509560435
3509,146331.803265433
3510,224871.368743792
3511,149506.584945325
3512,135823.67497016
3513,143390.763057951
3514,119272.638423382
3515,167864.800222475
3516,207293.291015563
3517,192356.756472247
3518,163584.952204172
3519,180848.147791725
3520,164547.142528094
3521,168808.764149946
3522,187164.107507407
3523,205701.534873136
3524,184407.849987507
3525,109817.082594179
3526,171343.368552413
3527,195951.894004725
3528,172150.523106219
3529,128624.422544195
3530,274849.092952215
3531,161069.941476069
3532,165234.082525235
3533,194837.602519631
3534,170091.903528961
3535,178312.422604257
3536,192571.358570907
3537,172150.523106219
3538,144477.307592112
3539,114899.592739492
3540,142926.777701896
3541,172150.523106219
3542,242648.722456305
3543,122528.258636138
3544,187957.920026504
3545,172150.523106219
3546,172150.523106219
3547,172150.523106219
3548,148125.48643282
3549,177680.656477941
3550,212831.954905283
3551,241742.75771091
3552,121916.330602708
3553,170081.011839305
3554,174578.009162468
3555,172150.523106219
3556,208096.892241702
3557,116374.897493862
3558,146050.795605144
3559,201915.453263029
3560,114051.328695854
3561,176859.519398947
3562,156929.500582308
3563,148062.718234293
3564,174591.154828107
3565,172150.523106219
3566,111513.454924341
3567,150380.513600401
3568,177864.817099173
3569,104903.294160096
3570,149666.747967837
3571,161476.102987176
3572,172150.523106219
3573,186040.21904871
3574,212785.930276901
3575,159757.143813048
3576,172150.523106219
3577,124210.780413546
3578,188773.232119152
3579,149563.557645266
3580,224603.390170728
3581,196047.118805864
3582,237779.903829424
3583,170956.425632702
3584,223152.959524427
3585,233047.857228178
3586,174205.939349506
3587,172150.523106219
3588,155210.336133794
3589,190578.170132007
3590,105108.243877504
3591,235864.194138451
3592,172150.523106219
3593,145716.24195473
3594,193422.027660999
3595,135029.087954676
3596,130595.57748914
3597,172150.523106219
3598,239966.03350349
3599,172364.893780479
3600,300033.83679883
3601,109111.193054737
3602,145927.72514546
3603,179143.17547682
3604,144891.491819328
3605,211792.880860738
3606,157125.813529344
3607,230391.896952059
3608,98327.2600382154
3609,229377.368296284
3610,172150.523106219
3611,179904.171133959
3612,172150.523106219
3613,207965.764109156
3614,162189.855503727
3615,160794.877029933
3616,149053.48947837
3617,226195.132127332
3618,172150.523106219
3619,128405.657331511
3620,197138.824475303
3621,116506.976360393
3622,175766.709196733
3623,165616.282343923
3624,229205.207144432
3625,200598.695763935
3626,180835.372734377
3627,151978.009665745
3628,124104.547011035
3629,164314.436441174
3630,173138.481620687
3631,163544.093243965
3632,143271.59870928
3633,153850.982274215
3634,172150.523106219
3635,170332.414235191
3636,136680.266411274
3637,206620.250517872
3638,119903.7134095
3639,142924.191604427
3640,158952.680651017
3641,152491.756290416
3642,144212.399952413
3643,181650.682449121
3644,112250.375576994
3645,191653.883346043
3646,158904.276681158
3647,172150.523106219
3648,128497.957988512
3649,227306.218507384
3650,143350.832493358
3651,172150.523106219
3652,169039.954223981
3653,153497.859526906
3654,146101.370839141
3655,174658.07692048
3656,142098.744257331
3657,219232.420048132
3658,132932.33670922
3659,191022.109854424
3660,172150.523106219
3661,222785.900976675
3662,172150.523106219
3663,123158.501251927
3664,172150.523106219
3665,153889.682655063
3666,172150.523106219
3667,243075.691639519
3668,168448.296669854
3669,145079.573001436
3670,185795.399022647
3671,140552.456737382
3672,206697.36368618
3673,211683.570764834
3674,172150.523106219
3675,148668.313288562
3676,172150.523106219
3677,160276.913759961
3678,182292.794496999
3679,172150.523106219
3680,237964.579079546
3681,188058.37290897
3682,145954.848143886
3683,172150.523106219
3684,172150.523106219
3685,135803.329843386
3686,158015.935128377
3687,240942.235819888
3688,144726.973142825
3689,123984.658769274
3690,216483.692686884
3691,139154.867484655
3692,115081.091509412
3693,197403.511872076
3694,172150.523106219
3695,172150.523106219
3696,172150.523106219
3697,108031.284318033
3698,144472.848290118
3699,199443.088544149
3700,172150.523106219
3701,185711.978439922
3702,165974.161079763
3703,155191.153757215
3704,172150.523106219
3705,229892.635915363
3706,146020.455486793
3707,172150.523106219
3708,172150.523106219
3709,206828.85969142
3710,131070.696693058
3711,172150.523106219
3712,174326.649410214
3713,172150.523106219
3714,118571.696002961
3715,127393.067522484
3716,142651.441864715
3717,233681.839088715
3718,136889.494775005
3719,173653.124375035
3720,228534.553002722
3721,171783.968147846
3722,123539.102278328
3723,173451.696618814
3724,172150.523106219
3725,157562.070748156
3726,191148.251101262
3727,132730.987525222
3728,171535.769404294
3729,162629.864285219
3730,172150.523106219
3731,146246.373049862
3732,202456.372890908
3733,76070.5892477196
3734,165569.059401765
3735,172150.523106219
3736,205969.527954301
3737,166129.6532959
3738,172150.523106219
3739,172150.523106219
3740,161422.141091091
3741,116743.539953087
3742,177862.277430414
3743,139025.977708323
3744,206432.49702467
3745,194296.946277903
3746,156653.28531041
3747,172150.523106219
3748,219886.83872503
3749,247583.230127611
3750,172150.523106219
3751,178565.650927762
3752,258809.345159735
3753,178207.288577596
3754,206808.19340777
3755,174345.170895912
3756,211670.093429104
3757,149486.184697268
3758,226778.706811809
3759,186746.485739561
3760,205335.581442401
3761,190440.390343925
3762,201446.408162881
3763,199748.018429028
3764,172150.523106219
3765,156998.872027157
3766,134983.267921001
3767,142426.111654626
3768,233860.103094376
3769,172150.523106219
3770,142491.553621472
3771,122173.691587533
3772,146709.946263763
3773,193891.366695249
3774,188870.433834813
3775,148210.486956829
3776,180831.893123243
3777,154808.993022103
3778,235363.682741735
3779,169162.551100947
3780,139457.430894374
3781,225254.451670883
3782,124679.318085793
3783,231400.362502713
3784,89537.6312264744
3785,172150.523106219
3786,113589.140600526
3787,222252.872162334
3788,135634.70960179
3789,240992.292815485
3790,150596.083059527
3791,201566.66410173
3792,162262.889909021
3793,172150.523106219
3794,172150.523106219
3795,155113.597794189
3796,186470.84464514
3797,161529.835945307
3798,158071.538056322
3799,150730.096016086
3800,172150.523106219
3801,143250.678536971
3802,235735.822034323
3803,184130.837904048
3804,135462.375866707
3805,230718.38260681
3806,172818.522948132
3807,172150.523106219
3808,233309.834787933
3809,172150.523106219
3810,135150.130599407
3811,183169.498342701
3812,172150.523106219
3813,189247.013966038
3814,165123.285547372
3815,137957.100190881
3816,128702.886185503
3817,172150.523106219
3818,142572.63537982
3819,180640.916982346
3820,125299.192423629
3821,110198.723344175
3822,168564.8264667
3823,153612.767340719
3824,100550.859517795
3825,142364.861427881
3826,172150.523106219
3827,163788.864283852
3828,199092.531660301
3829,158229.802154993
3830,172150.523106219
3831,217943.373774058
3832,183331.423484311
3833,155784.943114151
3834,172150.523106219
3835,191470.192585114
3836,172150.523106219
3837,204411.4876049
3838,172657.66735205
3839,172150.523106219
3840,169564.291307134
3841,159414.397693419
3842,159807.954181688
3843,172150.523106219
3844,154803.86873716
3845,137122.418654073
3846,131061.611030758
3847,234135.892226884
3848,112958.469130366
3849,179929.241265341
3850,212972.8869168
3851,186866.021586213
3852,162244.583130404
3853,123399.5980095
3854,174888.291038535
3855,150788.803683654
3856,173423.890503194
3857,172150.523106219
3858,136563.447874511
3859,176691.750534285
3860,188929.92460831
3861,172150.523106219
3862,216210.256463303
3863,182346.960642268
3864,195366.133277507
3865,128992.411062583
3866,116913.955722793
3867,149407.095396917
3868,210609.434181056
3869,240775.190765624
3870,100994.484065096
3871,231883.605123176
3872,155244.234774061
3873,178093.425953792
3874,201245.868024896
3875,172150.523106219
3876,183240.917687297
3877,156026.607472052
3878,193461.062211533
3879,166504.892302027
3880,172150.523106219
3881,105460.463042179
3882,172466.30036177
3883,172150.523106219
3884,198512.851547892
3885,204635.96302482
3886,172150.523106219
3887,172150.523106219
3888,172150.523106219
3889,169779.703208944
3890,196898.582236842
3891,151230.060307078
3892,195851.165658806
3893,172150.523106219
3894,120770.517530044
3895,172150.523106219
3896,172150.523106219
3897,206644.698662939
3898,165454.571476194
3899,172322.243465071
3900,193424.943133308
3901,172150.523106219
3902,149350.841875931
3903,185374.607543672
3904,205062.141738249
3905,191105.763128671
3906,156864.830873236
3907,138810.19176314
3908,185931.157716815
3909,172150.523106219
3910,172150.523106219
3911,172150.523106219
3912,172239.078655267
3913,189627.340011235
3914,172150.523106219
3915,139456.918329317
3916,112210.206960983
3917,134582.297676756
3918,172150.523106219
3919,156876.370319888
3920,239784.650006665
3921,172150.523106219
3922,219711.139974006
3923,172150.523106219
3924,137098.349527412
3925,108507.878190221
3926,186067.894752274
3927,96145.7974319395
3928,145843.934577866
3929,162267.335768189
3930,184414.791558935
3931,141386.294638974
3932,132409.667543034
3933,127809.227797417
3934,172150.523106219
3935,237286.503702358
3936,246775.126725922
3937,179807.815118811
3938,137322.423500946
3939,149058.127512309
3940,221410.250292097
3941,172150.523106219
3942,185181.825165905
3943,141758.440345861
3944,158632.967184379
3945,172150.523106219
3946,140772.328006117
3947,142382.266354022
3948,209078.616282085
3949,170444.379654935
3950,172150.523106219
3951,164262.222001828
3952,179047.143040666
3953,215997.588064184
3954,195755.820224334
3955,172150.523106219
3956,172150.523106219
3957,204631.363645704
3958,166582.927503844
3959,172150.523106219
3960,219980.658303922
3961,200874.407901015
3962,141081.563449718
3963,172150.523106219
3964,185051.261879915
3965,200067.506849264
3966,172150.523106219
3967,141696.993953767
3968,175598.286321503
3969,167705.438326497
3970,226001.679890616
3971,174055.805646699
3972,148016.251047462
3973,137200.229637799
3974,172150.523106219
3975,196519.963220161
3976,153179.46278421
3977,157537.927812859
3978,169971.284955329
3979,168018.669746866
3980,172150.523106219
3981,218754.765421865
3982,176771.862380752
3983,172646.049692881
3984,177633.952593227
3985,133686.036191258
3986,249828.609308626
3987,129494.364367642
3988,162855.319787432
3989,215061.160794908
3990,160331.249495252
3991,168125.387522793
3992,177864.767073971
3993,203277.883837671
3994,172150.523106219
3995,197856.269747094
3996,150940.560087856
3997,254833.174615248
3998,195873.205750882
3999,168359.047195751
4000,150201.990269429
4001,164248.601398004
4002,171198.039402736
4003,167248.84448244
4004,139515.264262955
4005,224753.627370313
4006,227945.1057823
4007,183452.178286244
4008,169506.18593977
4009,190171.222230692
4010,212100.013373972
4011,154520.517035435
4012,143491.226008669
4013,176838.639092401
4014,165709.96039292
4015,180776.55630004
4016,172150.523106219
4017,161103.529214066
4018,198202.686144858
4019,124343.456778938
4020,144029.661647445
4021,165482.558194599
4022,177147.312225039
4023,147984.38235901
4024,156746.987667049
4025,201506.964219114
4026,172150.523106219
4027,172150.523106219
4028,162408.956014754
4029,259430.330327926
4030,216359.258824196
4031,219924.720626948
4032,149787.89414343
4033,172150.523106219
4034,221927.847114747
4035,218865.829895136
4036,129173.749036627
4037,172150.523106219
4038,161112.17744845
4039,153460.460448896
4040,172150.523106219
4041,172150.523106219
4042,135634.584493753
4043,172150.523106219
4044,172150.523106219
4045,180688.886758494
4046,172157.408866458
4047,128560.40648505
4048,172150.523106219
4049,185396.214756773
4050,198745.121068065
4051,157985.31684277
4052,153342.480787533
4053,172150.523106219
4054,176337.503729832
4055,140561.587826172
4056,204306.971164662
4057,192575.890664899
4058,172150.523106219
4059,161663.48525999
4060,172150.523106219
4061,202898.285957681
4062,172150.523106219
4063,125751.343768423
4064,97273.8407453641
4065,239534.12296529
4066,100395.539997482
4067,197550.147677011
4068,160304.917944265
4069,137644.409445811
4070,147297.532244016
4071,174829.107410531
4072,172150.523106219
4073,214622.979933452
4074,149572.344273962
4075,119175.515136809
4076,218803.501732725
4077,208356.170352631
4078,207875.343609888
4079,179040.729299096
4080,172150.523106219
4081,172150.523106219
4082,186580.44850333
4083,159239.814027275
4084,126636.080552152
4085,146678.780459187
4086,114406.318546101
4087,249268.542245591
4088,198968.644700538
4089,169725.629607625
4090,204265.295899851
4091,153435.834936624
4092,172150.523106219
4093,215837.014849979
4094,157971.760200215
4095,172150.523106219
4096,148705.604638804
4097,217819.521417057
4098,172150.523106219
4099,101527.380989014
4100,175382.240073084
4101,177951.955062407
4102,225406.308307782
4103,165603.240748581
4104,232320.204334802
4105,161092.761097805
4106,183800.231055419
4107,158074.458335387
4108,176267.552379572
4109,158515.540912202
4110,187315.604886146
4111,144591.811197726
4112,149181.918958326
4113,172150.523106219
4114,172150.523106219
4115,172150.523106219
4116,172150.523106219
4117,111736.371477846
4118,99201.9658613959
4119,203521.78159479
4120,172150.523106219
4121,175023.258760815
4122,209352.556924149
4123,163382.873716101
4124,172150.523106219
4125,197249.078120347
4126,159216.906307252
4127,172150.523106219
4128,128382.466008557
4129,179718.68720517
4130,214824.241177013
4131,129673.929431272
4132,94754.403096352
4133,172150.523106219
4134,175919.855676385
4135,160557.376853694
4136,122234.722468143
4137,134778.10946368
4138,177330.821465217
4139,173466.800682344
4140,129524.098253097
4141,91453.6195304627
4142,172150.523106219
4143,205033.02713851
4144,192460.33250731
4145,192837.330956732
4146,172150.523106219
4147,172150.523106219
4148,184431.718337034
4149,153067.44627105
4150,196957.722172607
4151,144209.458179349
4152,220174.741291142
4153,181108.565887922
4154,153056.336250184
4155,198850.860716491
4156,194886.817602063
4157,231858.018822812
4158,172150.523106219
4159,179901.467206584
4160,136759.490972252
4161,172150.523106219
4162,208609.642676771
4163,202591.859630611
4164,215716.257877355
4165,181733.355879276
4166,172150.523106219
4167,138233.887802289
4168,172150.523106219
4169,207300.133865058
4170,135490.554102747
4171,187023.233273905
4172,172150.523106219
4173,186541.435051998
4174,172150.523106219
4175,172150.523106219
4176,175316.794677387
4177,200986.879423678
4178,207333.449445176
4179,122057.924332839
4180,226779.067129805
4181,172150.523106219
4182,172150.523106219
4183,143361.520253734
4184,130670.051369391
4185,172150.523106219
4186,172150.523106219
4187,211499.920937153
4188,151125.43495109
4189,165236.219247189
4190,247488.009969082
4191,112430.51434012
4192,129074.901627788
4193,153652.193594707
4194,192543.409357833
4195,160893.453715641
4196,181918.273173729
4197,188835.680413306
4198,148406.983621611
4199,155403.279697228
4200,172150.523106219
4201,172150.523106219
4202,189300.268786446
4203,183034.345746561
4204,172150.523106219
4205,221772.948565189
4206,182631.559278158
4207,129192.890189147
4208,123109.681007064
4209,190274.40877895
4210,147018.715685441
4211,176324.097149813
4212,150702.159655399
4213,172150.523106219
4214,154448.320584624
4215,152458.790214444
4216,199900.431742722
4217,185643.826888474
4218,166058.434829048
4219,172150.523106219
4220,180563.073999422
4221,122396.188385025
4222,172150.523106219
4223,126576.115071891
4224,227587.820404452
4225,172150.523106219
4226,169265.736309449
4227,130780.896571696
4228,172150.523106219
4229,216322.159854173
4230,200637.698187375
4231,174019.709605247
4232,97041.1177169562
4233,133484.44324412
4234,172150.523106219
4235,144285.404615288
4236,172150.523106219
4237,133461.888530665
4238,147235.957936403
4239,198671.551274164
4240,220138.608760036
4241,151362.520941189
4242,219014.787506192
4243,184351.13488249
4244,251098.780247444
4245,284966.919240902
4246,247793.359412001
4247,126305.641975057
4248,190685.154684809
4249,145914.251208211
4250,118378.805570683
4251,172150.523106219
4252,172150.523106219
4253,172150.523106219
4254,152402.870458432
4255,197997.115420011
4256,145122.24437493
4257,175944.076759636
4258,152792.382378043
4259,137243.622435744
4260,102884.921802266
4261,172150.523106219
4262,123628.869547677
4263,172150.523106219
4264,155134.980571192
4265,172150.523106219
4266,127542.920635627
4267,145691.917128218
4268,187853.081054977
4269,175207.661444527
4270,135423.757280269
4271,131937.625126288
4272,172150.523106219
4273,212867.501384073
4274,145974.5004795
4275,241281.436919963
4276,237615.586188607
4277,185493.303560033
4278,184857.022399735
4279,135365.358256459
4280,162134.998025391
4281,172150.523106219
4282,109174.524245101
4283,192340.560159773
4284,176620.724006527
4285,195473.360364226
4286,172150.523106219
4287,154598.516353167
4288,172150.523106219
4289,118205.556352564
4290,152973.195135525
